region,year,source,consumptionElectricity,productionElectricity,energyPerCapita,elecPerCapita
South America,1982,hydro,631.005,213.395,2510.501,849.006
South America,1982,nuclear,5.306,1.87,21.111,7.44
South America,1982,oil,1461.373,0.0,5814.18,0.0
South America,1982,other_renewables,9.268,2.903,36.875,11.552
South America,1982,renewables,640.274,216.298,2547.376,860.557
South America,1982,solar,0.0,0.0,0.0,0.0
South America,1982,wind,0.0,0.0,0.0,0.0
South America,1983,coal,135.773,0.0,0.0,0.0
South America,1983,gas,388.072,0.0,1510.793,0.0
South America,1983,hydro,678.739,229.537,2642.383,893.606
South America,1983,nuclear,9.662,3.405,37.614,13.256
South America,1983,oil,1411.234,0.0,5494.038,0.0
South America,1983,other_renewables,12.135,3.801,47.242,14.799
South America,1983,renewables,690.874,233.339,2689.625,908.405
South America,1983,solar,0.0,0.0,0.0,0.0
South America,1983,wind,0.0,0.0,0.0,0.0
South America,1984,coal,156.729,0.0,0.0,0.0
South America,1984,gas,420.168,0.0,1601.184,0.0
South America,1984,hydro,748.134,253.005,2851.0,964.156
South America,1984,nuclear,17.831,6.284,67.95,23.947
South America,1984,oil,1390.818,0.0,5300.152,0.0
South America,1984,other_renewables,11.635,3.645,44.337,13.889
South America,1984,renewables,759.768,256.65,2895.337,978.046
South America,1984,solar,0.0,0.0,0.0,0.0
South America,1984,wind,0.0,0.0,0.0,0.0
South America,1985,coal,179.825,10.416,0.0,38.872
South America,1985,gas,428.904,36.265,1600.676,135.342
South America,1985,hydro,809.94,273.907,3022.708,1022.225
South America,1985,nuclear,25.955,9.147,96.863,34.137
South America,1985,oil,1397.078,24.534,5213.916,91.561
South America,1985,other_renewables,12.492,3.913,46.619,14.604
South America,1985,renewables,822.432,277.82,3069.327,1036.829
South America,1985,solar,0.0,0.0,0.0,0.0
South America,1985,wind,0.0,0.0,0.0,0.0
South America,1986,coal,182.38,11.857,0.0,43.356
South America,1986,gas,465.95,37.804,1703.804,138.235
South America,1986,hydro,871.214,294.629,3185.703,1077.347
South America,1986,nuclear,16.614,5.855,60.75,21.41
South America,1986,oil,1489.908,32.272,5448.035,118.006
South America,1986,other_renewables,13.136,4.115,48.032,15.047
South America,1986,renewables,884.35,298.744,3233.736,1092.394
South America,1986,solar,0.0,0.0,0.0,0.0
South America,1986,wind,0.0,0.0,0.0,0.0
South America,1987,coal,199.665,11.02,0.0,39.501
South America,1987,gas,465.109,36.179,1667.156,129.681
South America,1987,hydro,930.308,314.613,3334.637,1127.714
South America,1987,nuclear,21.105,7.438,75.651,26.661
South America,1987,oil,1528.447,31.557,5478.636,113.114
South America,1987,other_renewables,14.227,4.457,50.995,15.975
South America,1987,renewables,944.534,319.07,3385.632,1143.689
South America,1987,solar,0.0,0.0,0.0,0.0
South America,1987,wind,0.0,0.0,0.0,0.0
South America,1988,coal,198.197,12.584,0.0,44.235
South America,1988,gas,501.544,46.001,1763.077,161.707
South America,1988,hydro,965.294,326.445,3393.294,1147.55
South America,1988,nuclear,18.177,6.406,63.898,22.519
South America,1988,oil,1575.372,30.647,5537.903,107.732
South America,1988,other_renewables,13.748,4.307,48.328,15.139
South America,1988,renewables,979.042,330.751,3441.623,1162.69
South America,1988,solar,0.0,0.0,0.0,0.0
South America,1988,wind,0.0,0.0,0.0,0.0
South America,1989,coal,214.542,15.249,0.0,52.592
South America,1989,gas,521.825,45.936,1799.756,158.432
South America,1989,hydro,990.354,334.92,3415.693,1155.125
South America,1989,nuclear,19.491,6.869,67.223,23.691
South America,1989,oil,1556.015,30.475,5366.639,105.108
South America,1989,other_renewables,13.867,4.344,47.828,14.983
South America,1989,renewables,1004.221,339.264,3463.521,1170.108
South America,1989,solar,0.0,0.0,0.0,0.0
South America,1989,wind,0.0,0.0,0.0,0.0
South America,1990,coal,179.876,15.523,0.0,52.55
South America,1990,gas,540.368,43.404,1829.286,146.933
South America,1990,hydro,1028.75,347.904,3482.587,1177.748
South America,1990,nuclear,27.007,9.518,91.427,32.221
South America,1990,oil,1537.565,24.813,5205.06,83.999
South America,1990,other_renewables,17.481,5.476,59.177,18.538
South America,1990,renewables,1046.231,353.381,3541.764,1196.286
South America,1990,solar,0.0,0.0,0.0,0.0
South America,1990,wind,0.0,0.0,0.0,0.0
South America,1991,coal,190.329,14.513,0.0,48.243
South America,1991,gas,549.306,45.895,1825.973,152.563
South America,1991,hydro,1101.411,372.477,3661.246,1238.167
South America,1991,nuclear,26.099,9.198,86.758,30.575
South America,1991,oil,1560.005,24.484,5185.679,81.388
South America,1991,other_renewables,18.124,5.678,60.246,18.873
South America,1991,renewables,1119.535,378.155,3721.492,1257.04
South America,1991,solar,0.0,0.0,0.0,0.0
South America,1991,wind,0.0,0.0,0.0,0.0
South America,1992,coal,200.238,13.109,0.0,42.809
South America,1992,gas,568.645,46.689,1856.93,152.465
South America,1992,hydro,1123.879,380.075,3670.064,1241.149
South America,1992,nuclear,25.084,8.84,81.911,28.867
South America,1992,oil,1696.004,27.772,5538.358,90.691
South America,1992,other_renewables,23.62,7.399,77.131,24.162
South America,1992,renewables,1147.498,387.475,3747.195,1265.311
South America,1992,solar,0.0,0.0,0.0,0.0
South America,1992,wind,0.0,0.0,0.0,0.0
South America,1993,coal,202.431,13.705,0.0,43.982
South America,1993,gas,609.325,50.127,1955.463,160.868
South America,1993,hydro,1211.027,409.547,3886.46,1314.33
South America,1993,nuclear,23.245,8.192,74.598,26.29
South America,1993,oil,1716.541,25.154,5508.767,80.726
South America,1993,other_renewables,23.819,7.462,76.439,23.946
South America,1993,renewables,1234.846,417.009,3962.9,1338.276
South America,1993,solar,0.0,0.0,0.0,0.0
South America,1993,wind,0.0,0.0,0.0,0.0
South America,1994,coal,215.74,15.552,0.0,49.067
South America,1994,gas,634.749,50.993,2002.627,160.881
South America,1994,hydro,1286.894,435.204,4060.137,1373.065
South America,1994,nuclear,23.523,8.29,74.215,26.155
South America,1994,oil,1842.36,21.367,5812.627,67.414
South America,1994,other_renewables,25.397,7.956,80.129,25.101
South America,1994,renewables,1312.292,443.16,4140.266,1398.166
South America,1994,solar,0.0,0.0,0.0,0.0
South America,1994,wind,0.0,0.0,0.0,0.0
South America,1995,coal,219.18,18.015,0.0,55.894
South America,1995,gas,700.09,59.335,2172.152,184.096
South America,1995,hydro,1334.111,451.172,4139.317,1399.842
South America,1995,nuclear,27.198,9.585,84.385,29.739
South America,1995,oil,1902.884,24.158,5904.035,74.954
South America,1995,other_renewables,26.599,8.332,82.527,25.853
South America,1995,renewables,1360.71,459.505,4221.844,1425.694
South America,1995,solar,0.0,0.0,0.0,0.0
South America,1995,wind,0.0,0.0,0.0,0.0
South America,1996,coal,225.474,19.335,0.0,59.013
South America,1996,gas,773.373,66.255,2360.469,202.221
South America,1996,hydro,1382.472,467.527,4219.547,1426.974
South America,1996,nuclear,28.052,9.886,85.619,30.174
South America,1996,oil,1935.461,27.136,5907.366,82.823
South America,1996,other_renewables,30.218,9.466,92.232,28.893
South America,1996,renewables,1412.726,477.005,4311.887,1455.904
South America,1996,solar,0.0,0.0,0.0,0.0
South America,1996,wind,0.036,0.012,0.108,0.037
South America,1997,coal,242.63,21.642,0.0,65.001
South America,1997,gas,783.848,69.141,2354.299,207.665
South America,1997,hydro,1463.273,494.852,4394.958,1486.295
South America,1997,nuclear,31.582,11.13,94.856,33.429
South America,1997,oil,2067.474,27.178,6209.683,81.63
South America,1997,other_renewables,32.093,10.053,96.391,30.196
South America,1997,renewables,1495.422,504.925,4491.52,1516.548
South America,1997,solar,0.0,0.0,0.0,0.0
South America,1997,wind,0.057,0.019,0.17,0.058
South America,1998,coal,237.445,22.798,0.0,67.41
South America,1998,gas,845.759,77.825,2500.774,230.116
South America,1998,hydro,1496.357,506.041,4424.484,1496.28
South America,1998,nuclear,30.412,10.718,89.925,31.691
South America,1998,oil,2142.436,31.822,6334.837,94.093
South America,1998,other_renewables,30.836,9.66,91.178,28.563
South America,1998,renewables,1527.306,515.739,4515.995,1524.956
South America,1998,solar,0.0,0.0,0.0,0.0
South America,1998,wind,0.112,0.038,0.333,0.112
South America,1999,coal,234.507,27.402,0.0,79.806
South America,1999,gas,827.175,84.352,2409.03,245.664
South America,1999,hydro,1492.441,504.716,4346.521,1469.914
South America,1999,nuclear,31.448,11.083,91.588,32.278
South America,1999,oil,2190.035,38.725,6378.164,112.781
South America,1999,other_renewables,34.536,10.819,100.581,31.508
South America,1999,renewables,1527.088,515.573,4447.424,1501.532
South America,1999,solar,0.0,0.0,0.0,0.0
South America,1999,wind,0.111,0.037,0.322,0.109
South America,2000,coal,236.41,25.291,0.0,72.59
South America,2000,gas,875.387,93.034,2512.505,267.024
South America,2000,hydro,1577.248,533.397,4526.964,1530.937
South America,2000,nuclear,34.683,12.223,99.546,35.082
South America,2000,oil,2134.067,34.561,6125.128,99.197
South America,2000,other_renewables,33.192,10.398,95.267,29.844
South America,2000,renewables,1610.557,543.834,4622.565,1560.894
South America,2000,solar,0.006,0.002,0.016,0.005
South America,2000,wind,0.111,0.038,0.319,0.108
South America,2001,coal,222.496,21.95,0.0,62.123
South America,2001,gas,909.83,101.549,2574.99,287.403
South America,2001,hydro,1472.255,501.144,4166.756,1418.331
South America,2001,nuclear,60.154,21.338,170.246,60.391
South America,2001,oil,2135.45,35.713,6043.723,101.074
South America,2001,other_renewables,37.752,11.826,106.844,33.47
South America,2001,renewables,1510.289,513.066,4274.401,1452.074
South America,2001,solar,0.008,0.003,0.023,0.008
South America,2001,wind,0.275,0.093,0.777,0.265
South America,2002,coal,212.984,20.116,0.0,56.168
South America,2002,gas,911.94,101.401,2546.37,283.137
South America,2002,hydro,1534.441,525.703,4284.554,1467.899
South America,2002,nuclear,55.057,19.657,153.734,54.887
South America,2002,oil,2132.61,33.752,5954.795,94.243
South America,2002,other_renewables,42.631,13.355,119.036,37.29
South America,2002,renewables,1577.505,539.206,4404.799,1505.602
South America,2002,solar,0.014,0.005,0.038,0.013
South America,2002,wind,0.419,0.144,1.171,0.401
South America,2003,coal,222.673,20.72,0.0,57.11
South America,2003,gas,943.716,109.918,2601.133,302.964
South America,2003,hydro,1590.061,548.273,4382.631,1511.187
South America,2003,nuclear,58.23,20.924,160.498,57.672
South America,2003,oil,2084.282,34.026,5744.835,93.784
South America,2003,other_renewables,48.836,15.298,134.604,42.167
South America,2003,renewables,1639.345,563.727,4518.472,1553.78
South America,2003,solar,0.019,0.006,0.052,0.018
South America,2003,wind,0.43,0.148,1.184,0.408
South America,2004,coal,234.224,24.661,0.0,67.13
South America,2004,gas,1059.851,126.933,2885.006,345.522
South America,2004,hydro,1630.88,565.953,4439.395,1540.573
South America,2004,nuclear,53.867,19.48,146.629,53.026
South America,2004,oil,2168.959,36.882,5904.093,100.395
South America,2004,other_renewables,51.488,16.129,140.155,43.905
South America,2004,renewables,1682.946,582.283,4581.125,1585.025
South America,2004,solar,0.023,0.008,0.063,0.022
South America,2004,wind,0.555,0.193,1.511,0.524
South America,2005,coal,220.902,25.457,0.0,68.468
South America,2005,gas,1091.09,125.893,2934.579,338.6
South America,2005,hydro,1716.492,599.457,4616.65,1612.289
South America,2005,nuclear,45.964,16.728,123.624,44.991
South America,2005,oil,2236.537,41.329,6015.356,111.159
South America,2005,other_renewables,55.461,17.374,149.168,46.729
South America,2005,renewables,1772.621,617.064,4767.613,1659.645
South America,2005,solar,0.028,0.01,0.074,0.026
South America,2005,wind,0.64,0.223,1.72,0.601
South America,2006,coal,255.377,29.367,0.0,78.079
South America,2006,gas,1160.605,123.251,3085.709,327.69
South America,2006,hydro,1783.389,626.761,4741.507,1666.374
South America,2006,nuclear,58.636,21.475,155.897,57.096
South America,2006,oil,2276.334,47.585,6052.103,126.514
South America,2006,other_renewables,58.985,18.478,156.823,49.127
South America,2006,renewables,1843.452,645.618,4901.197,1716.508
South America,2006,solar,0.0,0.0,0.001,0.0
South America,2006,wind,1.078,0.379,2.866,1.007
South America,2007,coal,272.518,32.755,0.0,86.123
South America,2007,gas,1190.263,124.076,3129.595,326.238
South America,2007,hydro,1835.567,649.156,4826.312,1706.845
South America,2007,nuclear,53.192,19.604,139.86,51.545
South America,2007,oil,2438.49,60.303,6411.594,158.557
South America,2007,other_renewables,74.138,23.225,194.934,61.066
South America,2007,renewables,1911.947,673.173,5027.139,1769.995
South America,2007,solar,0.0,0.0,0.001,0.0
South America,2007,wind,2.241,0.793,5.892,2.084
South America,2008,coal,292.824,33.498,0.0,87.133
South America,2008,gas,1197.767,140.601,3115.62,365.73
South America,2008,hydro,1833.229,652.381,4768.575,1696.967
South America,2008,nuclear,57.605,21.363,149.841,55.568
South America,2008,oil,2526.212,73.724,6571.156,191.77
South America,2008,other_renewables,85.441,26.765,222.247,69.622
South America,2008,renewables,1922.417,680.48,5000.571,1770.057
South America,2008,solar,0.001,0.0,0.002,0.001
South America,2008,wind,3.747,1.333,9.746,3.468
South America,2009,coal,245.316,33.014,0.0,84.978
South America,2009,gas,1143.2,129.597,2942.573,333.579
South America,2009,hydro,1872.783,670.597,4820.508,1726.103
South America,2009,nuclear,56.653,21.14,145.823,54.414
South America,2009,oil,2513.465,74.328,6469.609,191.319
South America,2009,other_renewables,96.592,30.259,248.627,77.886
South America,2009,renewables,1973.463,702.319,5079.655,1807.755
South America,2009,solar,0.001,0.0,0.002,0.001
South America,2009,wind,4.087,1.463,10.519,3.766
South America,2010,coal,301.767,37.788,0.0,96.264
South America,2010,gas,1240.755,166.746,3160.808,424.784
South America,2010,hydro,1861.39,670.631,4741.866,1708.424
South America,2010,nuclear,57.885,21.733,147.461,55.365
South America,2010,oil,2679.017,74.941,6824.761,190.912
South America,2010,other_renewables,128.074,40.121,326.267,102.207
South America,2010,renewables,1996.839,713.409,5086.92,1817.401
South America,2010,solar,0.032,0.011,0.081,0.029
South America,2010,wind,7.343,2.646,18.707,6.74
South America,2011,coal,318.621,40.678,0.0,102.573
South America,2011,gas,1289.026,157.762,3250.422,397.815
South America,2011,hydro,1964.872,712.257,4954.645,1796.037
South America,2011,nuclear,58.395,22.059,147.251,55.625
South America,2011,oil,2792.625,74.997,7041.915,189.114
South America,2011,other_renewables,134.205,42.042,338.413,106.012
South America,2011,renewables,2108.105,757.571,5315.822,1910.301
South America,2011,solar,0.111,0.04,0.279,0.101
South America,2011,wind,8.917,3.232,22.485,8.151
South America,2012,coal,336.937,48.946,0.0,122.187
South America,2012,gas,1383.286,192.566,3453.193,480.715
South America,2012,hydro,1912.869,697.634,4775.229,1741.554
South America,2012,nuclear,59.044,22.44,147.396,56.02
South America,2012,oil,2916.185,84.289,7279.878,210.417
South America,2012,other_renewables,150.631,47.187,376.031,117.797
South America,2012,renewables,2080.321,750.956,5193.252,1874.665
South America,2012,solar,0.353,0.129,0.882,0.322
South America,2012,wind,16.468,6.006,41.11,14.993
South America,2013,coal,365.959,64.008,0.0,158.215
South America,2013,gas,1433.626,223.903,3543.65,553.444
South America,2013,hydro,1840.794,675.417,4550.092,1669.503
South America,2013,nuclear,56.639,21.657,140.0,53.531
South America,2013,oil,3051.622,88.755,7543.027,219.385
South America,2013,other_renewables,171.746,53.802,424.523,132.987
South America,2013,renewables,2034.91,737.427,5029.909,1822.778
South America,2013,solar,0.761,0.279,1.88,0.69
South America,2013,wind,21.609,7.929,53.414,19.598
South America,2014,coal,383.017,65.816,0.0,161.12
South America,2014,gas,1484.237,239.663,3633.438,586.699
South America,2014,hydro,1776.912,655.906,4349.913,1605.668
South America,2014,nuclear,54.313,20.892,132.959,51.145
South America,2014,oil,3051.638,96.402,7470.463,235.995
South America,2014,other_renewables,189.045,59.221,462.785,144.973
South America,2014,renewables,2010.136,731.434,4920.848,1790.563
South America,2014,solar,2.087,0.77,5.109,1.886
South America,2014,wind,42.092,15.537,103.041,38.035
South America,2015,coal,374.872,65.906,0.0,159.826
South America,2015,gas,1545.611,249.15,3748.182,604.2
South America,2015,hydro,1721.818,639.375,4175.495,1550.516
South America,2015,nuclear,56.265,21.773,136.446,52.801
South America,2015,oil,2913.32,89.746,7064.946,217.639
South America,2015,other_renewables,200.75,62.888,486.829,152.506
South America,2015,renewables,2000.871,731.339,4852.211,1773.533
South America,2015,solar,4.913,1.824,11.914,4.424
South America,2015,wind,73.389,27.252,177.973,66.088
South America,2016,coal,360.476,67.842,0.0,163.016
South America,2016,gas,1534.115,233.943,3686.315,562.141
South America,2016,hydro,1751.916,654.423,4209.667,1572.51
South America,2016,nuclear,62.037,24.149,149.067,58.028
South America,2016,oil,2761.443,73.57,6635.454,176.781
South America,2016,other_renewables,206.978,64.838,497.345,155.8
South America,2016,renewables,2076.621,763.239,4989.9,1833.981
South America,2016,solar,8.448,3.156,20.299,7.582
South America,2016,wind,109.281,40.821,262.59,98.09
South America,2017,coal,358.694,61.279,0.0,145.935
South America,2017,gas,1538.714,232.799,3664.442,554.411
South America,2017,hydro,1786.48,671.283,4254.496,1598.659
South America,2017,nuclear,55.741,21.827,132.748,51.981
South America,2017,oil,2738.072,55.04,6520.711,131.078
South America,2017,other_renewables,215.566,67.542,513.37,160.85
South America,2017,renewables,2154.165,795.985,5130.138,1895.636
South America,2017,solar,14.538,5.463,34.622,13.01
South America,2017,wind,137.581,51.697,327.649,123.117
South America,2018,coal,350.587,59.75,0.0,141.059
South America,2018,gas,1470.75,224.379,3472.18,529.72
South America,2018,hydro,1801.076,680.749,4252.022,1607.128
South America,2018,nuclear,57.24,22.546,135.134,53.227
South America,2018,oil,2638.777,47.966,6229.685,113.24
South America,2018,other_renewables,226.57,71.02,534.891,167.665
South America,2018,renewables,2213.234,821.915,5225.054,1940.396
South America,2018,solar,26.857,10.151,63.404,23.965
South America,2018,wind,158.731,59.995,374.736,141.638
South America,2019,coal,345.465,60.857,0.0,142.457
South America,2019,gas,1398.971,225.558,3274.75,527.993
South America,2019,hydro,1763.96,669.188,4129.126,1566.453
South America,2019,nuclear,62.154,24.572,145.491,57.518
South America,2019,oil,2595.695,39.185,6076.073,91.725
South America,2019,other_renewables,231.006,72.407,540.745,169.493
South America,2019,renewables,2227.373,829.763,5213.895,1942.331
South America,2019,solar,41.052,15.574,96.096,36.456
South America,2019,wind,191.354,72.593,447.928,169.929
South America,2020,coal,306.102,57.162,0.0,132.701
South America,2020,gas,1270.646,207.228,2949.778,481.075
South America,2020,hydro,1740.007,662.535,4039.392,1538.061
South America,2020,nuclear,62.286,24.715,144.596,57.375
South America,2020,oil,2318.18,31.152,5381.608,72.318
South America,2020,other_renewables,244.669,76.698,567.993,178.052
South America,2020,renewables,2250.391,840.407,5224.237,1950.989
South America,2020,solar,56.676,21.58,131.572,50.098
South America,2020,wind,209.039,79.595,485.28,184.778
South America,2021,coal,340.193,57.829,0.0,133.166
South America,2021,gas,1414.688,250.462,3257.697,576.755
South America,2021,hydro,1643.83,628.213,3785.357,1446.628
South America,2021,nuclear,64.12,25.536,147.654,58.804
South America,2021,oil,2549.028,46.659,5869.818,107.444
South America,2021,other_renewables,231.72,72.659,533.598,167.317
South America,2021,renewables,2225.141,834.473,5123.981,1921.596
South America,2021,solar,83.139,31.773,191.449,73.165
South America,2021,wind,266.452,101.828,613.576,234.487
World,1980,coal,20857.609,0.0,0.0,0.0
World,1980,gas,14236.961,0.0,3193.381,0.0
World,1980,hydro,5120.469,1731.649,1148.532,388.413
World,1980,nuclear,2020.096,711.924,453.112,159.686
World,1980,oil,35514.422,0.0,7965.961,0.0
World,1980,other_renewables,153.789,49.717,34.495,11.152
World,1980,renewables,5304.147,1781.377,1189.732,399.567
World,1980,solar,0.0,0.0,0.0,0.0
World,1980,wind,0.031,0.01,0.007,0.002
World,1981,coal,21149.68,0.0,0.0,0.0
World,1981,gas,14395.873,0.0,3172.998,0.0
World,1981,hydro,5230.628,1768.904,1152.884,389.885
World,1981,nuclear,2385.643,840.751,525.82,185.31
World,1981,oil,34251.57,0.0,7549.398,0.0
World,1981,other_renewables,164.908,53.486,36.347,11.789
World,1981,renewables,5422.865,1822.4,1195.255,401.676
World,1981,solar,0.0,0.0,0.0,0.0
World,1981,wind,0.031,0.01,0.007,0.002
World,1982,coal,21385.451,0.0,0.0,0.0
World,1982,gas,14469.734,0.0,3133.752,0.0
World,1982,hydro,5325.266,1800.908,1153.308,390.028
World,1982,nuclear,2588.317,912.178,560.559,197.553
World,1982,oil,33185.266,0.0,7187.028,0.0
World,1982,other_renewables,191.233,61.709,41.416,13.364
World,1982,renewables,5551.776,1862.636,1202.364,403.396
World,1982,solar,0.0,0.0,0.0,0.0
World,1982,wind,0.055,0.019,0.012,0.004
World,1983,coal,22046.346,0.0,0.0,0.0
World,1983,gas,14703.833,0.0,3128.764,0.0
World,1983,hydro,5552.542,1877.769,1181.501,399.562
World,1983,nuclear,2933.459,1033.813,624.198,219.98
World,1983,oil,32937.605,0.0,7008.648,0.0
World,1983,other_renewables,211.771,68.355,45.062,14.545
World,1983,renewables,5808.928,1946.16,1236.056,414.115
World,1983,solar,0.009,0.003,0.002,0.001
World,1983,wind,0.097,0.033,0.021,0.007
World,1984,coal,23001.078,0.0,0.0,0.0
World,1984,gas,15902.68,0.0,3324.133,0.0
World,1984,hydro,5740.62,1941.373,1199.96,405.805
World,1984,nuclear,3559.857,1254.568,744.116,262.242
World,1984,oil,33680.055,0.0,7040.133,0.0
World,1984,other_renewables,236.321,76.346,49.398,15.959
World,1984,renewables,6030.804,2017.771,1260.617,421.774
World,1984,solar,0.019,0.006,0.004,0.001
World,1984,wind,0.132,0.045,0.028,0.009
World,1985,coal,23987.826,3748.311,0.0,769.529
World,1985,gas,16262.222,1426.304,3338.636,292.82
World,1985,hydro,5854.194,1979.782,1201.867,406.449
World,1985,nuclear,4224.837,1488.922,867.36,305.676
World,1985,oil,33660.102,1108.861,6910.422,227.649
World,1985,other_renewables,244.355,79.072,50.166,16.233
World,1985,renewables,6162.349,2058.929,1265.131,422.698
World,1985,solar,0.035,0.012,0.007,0.002
World,1985,wind,0.19,0.064,0.039,0.013
World,1986,coal,24258.033,3838.927,0.0,773.889
World,1986,gas,16421.109,1432.666,3310.331,288.811
World,1986,hydro,5933.473,2006.593,1196.129,404.509
World,1986,nuclear,4525.086,1594.736,912.212,321.483
World,1986,oil,34700.832,1166.326,6995.339,235.12
World,1986,other_renewables,265.205,85.915,53.463,17.32
World,1986,renewables,6278.812,2092.662,1265.745,421.86
World,1986,solar,0.045,0.015,0.009,0.003
World,1986,wind,0.411,0.139,0.083,0.028
World,1987,coal,25212.426,4057.908,0.0,803.146
World,1987,gas,17281.895,1516.49,3420.452,300.145
World,1987,hydro,6013.859,2033.778,1190.27,402.528
World,1987,nuclear,4922.331,1734.733,974.233,343.34
World,1987,oil,35393.543,1181.094,7005.129,233.763
World,1987,other_renewables,283.88,91.96,56.186,18.201
World,1987,renewables,6379.483,2125.944,1262.635,420.769
World,1987,solar,0.031,0.011,0.006,0.002
World,1987,wind,0.578,0.195,0.114,0.039
World,1988,coal,25967.129,4200.405,0.0,816.338
World,1988,gas,18088.848,1540.938,3515.523,299.477
World,1988,hydro,6206.563,2098.947,1206.23,407.925
World,1988,nuclear,5366.448,1891.249,1042.956,367.56
World,1988,oil,36552.59,1254.357,7103.906,243.781
World,1988,other_renewables,292.291,94.602,56.806,18.386
World,1988,renewables,6585.428,2193.891,1279.862,426.377
World,1988,solar,0.03,0.01,0.006,0.002
World,1988,wind,0.98,0.332,0.191,0.064
World,1989,coal,26215.676,4376.661,0.0,835.649
World,1989,gas,18867.309,1728.516,3602.394,330.031
World,1989,hydro,6173.583,2087.793,1178.741,398.629
World,1989,nuclear,5518.996,1945.011,1053.759,371.367
World,1989,oil,37156.832,1346.963,7094.469,257.18
World,1989,other_renewables,321.919,104.53,61.465,19.958
World,1989,renewables,6595.417,2195.235,1259.284,419.143
World,1989,solar,0.775,0.262,0.148,0.05
World,1989,wind,7.835,2.65,1.496,0.506
World,1990,coal,25904.469,4459.965,0.0,837.155
World,1990,gas,19481.125,1789.732,3656.694,335.941
World,1990,hydro,6383.381,2158.743,1198.189,405.206
World,1990,nuclear,5676.341,2000.462,1065.474,375.496
World,1990,oil,37608.02,1364.747,7059.193,256.169
World,1990,other_renewables,361.125,117.197,67.785,21.998
World,1990,renewables,6857.331,2279.961,1287.152,427.959
World,1990,solar,1.148,0.388,0.216,0.073
World,1990,wind,10.741,3.632,2.016,0.682
World,1991,coal,25654.252,4556.455,0.0,841.562
World,1991,gas,19972.84,1815.255,3688.916,335.271
World,1991,hydro,6532.163,2209.059,1206.469,408.006
World,1991,nuclear,5947.927,2096.175,1098.562,387.156
World,1991,oil,37610.637,1350.083,6946.558,249.356
World,1991,other_renewables,376.749,122.234,69.584,22.576
World,1991,renewables,7029.141,2335.885,1298.259,431.43
World,1991,solar,1.494,0.505,0.276,0.093
World,1991,wind,12.084,4.087,2.232,0.755
World,1992,coal,25556.594,4648.5,0.0,845.349
World,1992,gas,20063.484,1829.406,3648.627,332.685
World,1992,hydro,6530.394,2208.46,1187.579,401.618
World,1992,nuclear,5993.084,2112.089,1089.867,384.092
World,1992,oil,38151.848,1328.292,6938.069,241.555
World,1992,other_renewables,404.741,131.137,73.604,23.848
World,1992,renewables,7055.169,2344.797,1283.011,426.411
World,1992,solar,1.38,0.467,0.251,0.085
World,1992,wind,13.996,4.733,2.545,0.861
World,1993,coal,25685.594,4724.65,0.0,846.47
World,1993,gas,20265.482,1863.837,3630.771,333.926
World,1993,hydro,6923.665,2341.458,1240.446,419.496
World,1993,nuclear,6199.476,2184.826,1110.7,391.434
World,1993,oil,37960.609,1266.686,6801.037,226.94
World,1993,other_renewables,418.39,135.519,74.959,24.28
World,1993,renewables,7469.684,2483.231,1338.271,444.897
World,1993,solar,1.646,0.557,0.295,0.1
World,1993,wind,16.848,5.698,3.018,1.021
World,1994,coal,25784.775,4890.302,0.0,863.531
World,1994,gas,20389.613,1925.131,3600.405,339.94
World,1994,hydro,6967.245,2356.196,1230.279,416.058
World,1994,nuclear,6315.866,2225.844,1115.258,393.04
World,1994,oil,38793.508,1302.172,6850.171,229.938
World,1994,other_renewables,434.574,140.644,76.737,24.835
World,1994,renewables,7542.562,2504.56,1331.868,442.256
World,1994,solar,1.765,0.597,0.312,0.105
World,1994,wind,21.062,7.123,3.719,1.258
World,1995,coal,25963.682,5037.376,0.0,876.949
World,1995,gas,21104.494,2036.959,3674.049,354.611
World,1995,hydro,7344.212,2483.679,1278.542,432.38
World,1995,nuclear,6589.833,2322.396,1147.214,404.302
World,1995,oil,39442.176,1259.934,6866.427,219.34
World,1995,other_renewables,454.208,146.617,79.072,25.524
World,1995,renewables,7948.83,2639.197,1383.799,459.454
World,1995,solar,1.889,0.639,0.329,0.111
World,1995,wind,24.43,8.262,4.253,1.438
World,1996,coal,26582.121,5277.954,0.0,906.104
World,1996,gas,22159.256,2100.885,3804.239,360.674
World,1996,hydro,7442.817,2517.025,1277.762,432.116
World,1996,nuclear,6829.333,2406.801,1172.441,413.193
World,1996,oil,40314.297,1246.048,6921.045,213.918
World,1996,other_renewables,466.298,150.683,80.053,25.869
World,1996,renewables,8057.596,2677.612,1383.306,459.685
World,1996,solar,2.068,0.699,0.355,0.12
World,1996,wind,27.218,9.205,4.673,1.58
World,1997,coal,26536.688,5393.561,0.0,913.383
World,1997,gas,22030.393,2271.177,3730.779,384.617
World,1997,hydro,7572.938,2561.03,1282.454,433.702
World,1997,nuclear,6782.445,2390.277,1148.586,404.786
World,1997,oil,41413.242,1244.686,7013.204,210.784
World,1997,other_renewables,499.91,161.391,84.658,27.331
World,1997,renewables,8234.665,2735.188,1394.515,463.196
World,1997,solar,2.217,0.75,0.375,0.127
World,1997,wind,35.537,12.018,6.018,2.035
World,1998,coal,26366.365,5504.109,0.0,919.683
World,1998,gas,22433.998,2408.303,3748.504,402.404
World,1998,hydro,7631.977,2580.996,1275.229,431.259
